"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2015-06-25T22:00:00.000Z","139.78","0.24","0.29","4,480,200","42.18","143.46","140.91","138.37","16.05","142.76","142.76","142.76","","-76.08","140.53","0.93","0.98","49.41","124,983.63","0.36","40.92","2.56","140.54","-0.16","1.04","-0.10","57.48","34.36","12,864,500.00","140.49","6.40","143.31","23.76","36.40","23.76","36.40","-31.16","-22.67","142.32","140.44","138.55","1.87","","","77.58","159.89","","62.53","42.18","46.58","-0.07","0","-0.07","-1.75","0.59","1.41","50.21","-50.21","-24.56","-0.11","50.00","-29.50","-23.81","-23.17","-1.00","149.00","139.00","595,839.31","0.19","-0.86","-0.51","101.63","106.47","144.45","147.12","140.34","151.23","137.67","153.90","133.56","142.89","18,363,500.00","118.29","114.31","149.90","142.76","135.62","-0.77","140.91","142.76","144.36","142.76","39.80","0.26","140.55","24.78","0.23","-0.86","-0.86","0","138.78","0","0","140.51","140.49","-194,617.25","-95,090.00","-99,527.24","147.67","140.51","133.35","34.50","140.94","142.35","145.37","144.45","142.68","13.10","142.96","1.04","147.91","140.87","133.83","139.93","140.17","140.39","140.51","140.64","140.83","141.70","141.92","142.13","142.31","142.48","142.78","0.54","0.88","-0.15","0","142.96","138.78","-0.54","-1.58","-462,480.43","0.05","0.47","0.72","6.21","144.99","141.89","138.78","-0.51","1.13","","-1.46","-83.65","60.46","","4.77","-0.51","-1.16","-0.20","-5.50","-5.50","3.61","143.46","140.91","138.37","27.75","-0.08","-1.97","1.45","143.84","143.91","135.65","28.57","64.29","35.71","142.24","141.35","141.20","17.67","25.68","16.87","2,176.40","16.05"
"2015-06-28T22:00:00.000Z","136.51","-2.34","-2.29","6,703,700","32.74","143.52","140.57","137.62","12.78","142.68","142.68","142.68","","-98.62","140.35","0.81","0.98","156.57","395,959.14","0.40","24.81","2.56","140.37","-0.24","3.36","-0.10","19.34","31.36","6,160,800.00","139.34","-489.22","142.90","13.78","24.55","13.78","24.55","-56.82","-28.88","141.49","139.43","137.38","2.76","","","66.09","175.73","","41.02","32.74","42.04","-0.11","-0.04","-0.06","-2.70","0.12","3.60","48.54","-48.54","-56.26","-0.43","45.00","-31.46","-24.80","-23.64","-1.00","149.00","131.00","439,013.38","-2.23","-1.13","-2.25","99.25","106.46","144.45","147.12","140.34","151.23","137.67","153.90","133.56","142.74","11,659,800.00","118.29","114.34","149.81","142.68","135.54","-3.63","140.57","142.68","144.35","142.68","36.46","-3.12","140.42","25.09","0.42","-1.13","-0.91","-0.22","138.78","-0.14","0.18","141.36","139.34","-311,630.62","-126,024.38","-185,606.24","147.91","139.78","131.66","28.14","139.69","140.85","145.37","144.45","143.50","17.08","142.96","2.82","147.72","140.69","133.65","138.22","138.95","139.53","139.78","140.00","140.29","141.36","141.62","141.85","142.06","142.25","142.57","0.54","0.64","-0.30","0","142.96","138.78","-0.86","-3.68","-3,528,001.46","-0.46","0.05","-3.54","5.29","144.07","141.43","138.78","-2.69","-2.06","","-1.93","-206.45","47.19","","-29.30","-2.07","7.23","-0.26","-5.52","-5.50","4.20","143.52","140.57","137.62","-18.84","-0.17","-2.49","1.59","143.84","141.83","131.19","-42.86","57.14","100.00","142.05","141.41","141.11","15.00","33.96","18.43","1,687.19","12.78"
"2015-06-29T22:00:00.000Z","136.11","-0.29","-0.24","5,160,300","31.80","143.54","140.22","136.91","11.09","142.56","142.56","142.56","","-99.56","140.05","0.78","1.10","63.47","480,629.30","0.39","23.52","2.72","140.08","-0.29","1.72","-0.11","12.38","27.56","1,000,500.00","138.35","-95.13","142.02","8.58","15.37","8.58","15.37","-75.11","-37.28","140.45","138.39","136.32","3.47","0.34","0.71","72.97","183.98","8,298,566.00","25.39","31.80","37.08","-0.16","-0.09","-0.07","-3.27","0.41","1.67","68.09","-68.09","-44.76","-0.91","45.00","-34.20","-26.47","-23.98","1.00","139.00","131.00","423,892.96","-3.37","-1.35","-2.28","99.25","106.46","144.45","147.12","140.34","151.23","137.67","153.90","133.56","142.36","6,499,500.00","117.94","114.38","149.68","142.56","135.43","-3.68","140.22","142.56","144.34","142.56","28.64","-4.75","140.16","25.34","0.33","-1.35","-1.00","-0.35","136.42","-0.24","0.32","141.77","138.35","-384,308.42","-162,922.10","-221,386.32","147.29","139.12","130.94","25.91","139.52","140.61","144.98","144.45","143.35","16.93","142.96","1.72","147.27","140.26","133.24","137.16","138.00","138.77","139.12","139.40","139.77","141.03","141.32","141.57","141.80","142.01","142.36","0.71","0.58","-0.53","0","142.96","138.78","-1.73","-3.45","-3,318,871.04","-0.98","-0.46","-9.06","7.31","143.73","140.07","136.42","-2.74","-2.45","","-2.56","-216.61","45.02","0.43","-34.90","-1.65","7.48","-0.34","-5.53","-5.52","4.73","143.54","140.22","136.91","-12.06","-0.26","-3.18","1.60","141.20","141.40","130.82","-50.00","50.00","100.00","142.01","141.43","140.90","13.84","32.87","20.03","1,592.05","11.09"
"2015-06-30T22:00:00.000Z","137.52","1.04","1.08","3,244,900","38.49","143.16","139.94","136.72","12.50","142.48","142.48","142.48","","-79.07","139.78","0.75","1.05","33.21","388,693.62","0.36","27.64","2.82","139.82","-0.26","2.19","-0.12","5.23","23.09","4,245,400.00","137.93","95.12","142.02","7.58","9.98","7.58","9.98","-73.88","-43.94","139.99","137.87","135.76","3.58","","","88.43","171.02","","12.69","38.49","44.54","-0.23","-0.14","-0.09","-3.15","1.29","1.35","55.60","-55.60","-12.06","-0.78","45.00","-36.20","-27.41","-24.41","1.00","139.00","131.00","457,507.84","-2.72","-1.40","-1.23","99.25","106.46","138.75","141.43","133.44","146.74","130.76","149.42","125.45","141.86","9,744,400.00","119.16","114.41","149.61","142.48","135.36","-2.12","139.94","142.48","144.34","142.48","29.68","-3.84","139.90","25.48","0.48","-1.40","-1.08","-0.32","136.08","-0.27","0.36","141.66","137.93","-269,490.17","-178,146.11","-91,344.06","147.28","138.83","130.38","26.01","139.52","140.61","144.93","144.45","143.55","17.94","142.96","1.56","146.67","139.69","132.70","137.34","137.84","138.49","138.83","139.11","139.49","140.80","141.11","141.38","141.62","141.83","142.20","0.73","0.66","-0.70","0","142.96","138.78","-0.94","-2.50","-2,191,129.34","-1.31","-0.98","-8.59","7.65","143.73","139.90","136.08","-1.54","-1.02","","-2.92","-149.70","46.95","","-52.71","-0.30","2.12","-0.34","-5.54","-5.53","4.60","143.16","139.94","136.72","12.41","-0.26","-3.62","1.64","140.83","143.07","131.97","-50.00","42.86","92.86","142.01","141.34","140.65","14.70","29.73","21.01","1,687.17","12.50"
"2015-07-01T22:00:00.000Z","137.39","-0.09","-0.05","2,823,700","38.12","143.07","139.74","136.41","11.73","142.39","142.39","142.39","","-80.96","139.58","0.80","1.05","2.00","278,634.69","0.36","27.53","2.87","139.62","-0.27","1.10","-0.13","0","18.48","7,069,100.00","137.44","-24.03","142.02","13.47","9.88","13.47","9.88","-70.37","-48.74","139.53","137.46","135.39","3.75","","","82.36","184.81","","6.35","38.12","39.89","-0.31","-0.20","-0.11","-3.07","0.75","1.14","48.30","-48.30","-8.20","-0.79","45.00","-39.38","-29.69","-25.06","-1.00","139.00","137.00","454,838.45","-2.07","-1.44","-1.24","99.25","106.45","138.75","141.43","133.44","146.74","130.76","149.42","125.45","141.40","6,920,700.00","119.05","114.45","149.51","142.39","135.27","-2.05","139.74","142.39","144.34","142.39","35.24","-2.90","139.70","25.55","0.39","-1.44","-1.15","-0.29","136.08","-0.31","0.45","141.79","137.44","-173,575.02","-177,493.09","3,918.08","146.72","138.56","130.41","27.21","139.31","140.59","144.93","144.45","143.42","14.21","142.96","1.10","146.00","139.04","132.09","137.37","137.69","138.25","138.56","138.85","139.23","140.58","140.90","141.18","141.43","141.66","142.05","0.73","0.81","-1.10","-1.00","142.96","136.08","-0.82","-1.92","-1,930,552.97","-1.52","-1.31","-6.08","6.88","142.96","139.52","136.08","-1.48","-1.33","","-3.25","-133.36","46.17","","-43.59","-0.03","1.33","-0.32","-5.53","-5.54","4.77","143.07","139.74","136.41","14.71","-0.25","-3.89","1.60","140.83","142.49","132.29","-50.00","35.71","85.71","141.99","141.18","140.08","13.98","28.27","21.93","1,663.14","11.73"
"2015-07-05T22:00:00.000Z","136.89","-0.36","-0.32","2,962,100","36.65","143.07","139.55","136.03","11.20","142.28","142.28","142.28","","-87.72","139.39","0.81","1.04","3.59","200,271.31","0.37","32.12","2.90","139.43","-0.25","1.38","-0.13","0","14.78","10,031,200.00","136.77","-22.16","141.62","17.42","12.82","17.42","12.82","-70.43","-52.69","138.94","136.88","134.83","3.97","","","78.45","184.42","","3.17","36.65","35.88","-0.38","-0.27","-0.11","-3.07","0.46","1.93","30.57","-30.57","-10.42","-0.66","45.00","-42.15","-31.49","-25.97","1.00","139.00","131.00","444,058.55","-1.80","-1.49","-1.47","98.89","106.45","138.75","141.43","133.44","146.74","130.76","149.42","125.45","140.97","3,958,600.00","119.05","114.49","149.39","142.28","135.17","-2.30","139.55","142.28","144.32","142.28","35.20","-2.51","139.51","25.51","0.47","-1.49","-1.22","-0.27","136.08","-0.39","0.61","142.18","136.77","-209,997.72","-182,136.61","-27,861.11","146.29","138.26","130.23","32.28","139.09","140.51","144.93","144.45","142.80","13.53","142.96","1.38","145.33","138.41","131.49","137.13","137.42","137.94","138.26","138.55","138.93","140.34","140.68","140.97","141.24","141.47","141.88","0.73","0.97","-1.54","0","142.96","136.08","-1.26","-2.64","-1,866,338.26","-1.85","-1.52","-5.78","6.88","142.96","139.52","136.08","-1.72","-2.15","","-3.86","-148.56","45.74","","-57.14","0.09","-0.32","-0.28","-5.53","-5.54","5.04","143.07","139.55","136.03","12.21","-0.20","-4.22","1.58","140.83","141.80","131.98","-71.43","28.57","100.00","141.96","140.99","139.45","13.11","31.11","23.27","1,640.98","11.20"
"2015-07-06T22:00:00.000Z","138.44","1.13","1.18","4,642,300","43.86","143.05","139.49","135.94","13.60","142.21","142.21","142.21","","-65.32","139.28","0.82","0.98","95.89","270,626.26","0.36","42.02","2.86","139.31","-0.18","2.61","-0.14","0","11.82","14,673,500.00","136.61","145.20","141.62","22.00","17.63","22.00","17.63","-58.77","-53.79","139.41","137.27","135.13","3.99","","","89.40","144.69","","2.29","43.86","41.37","-0.40","-0.34","-0.07","-2.88","1.89","1.28","14.56","-14.56","20.97","-0.43","50.00","-43.05","-31.73","-26.99","1.00","139.00","131.00","496,623.23","-0.91","-1.39","-0.43","100.01","106.45","138.75","141.43","133.44","146.74","130.76","149.42","125.45","140.48","8,600,900.00","119.05","114.53","149.32","142.21","135.10","-0.39","139.49","142.21","144.31","142.21","37.94","-1.27","139.37","25.63","0.56","-1.39","-1.25","-0.13","136.04","-0.40","0.64","142.16","136.61","-79,732.66","-167,507.48","87,774.82","146.82","138.29","129.76","39.31","138.72","140.06","144.79","144.45","141.60","14.84","142.96","2.61","144.78","137.88","130.99","137.78","137.76","138.05","138.29","138.53","138.87","140.22","140.55","140.85","141.11","141.35","141.76","0.73","1.27","-1.53","0","142.96","136.08","0","-2.61","-571,778.63","-1.97","-1.85","-3.20","6.92","142.96","139.50","136.04","-0.54","-0.89","","-3.83","-87.83","48.58","","-30.52","1.32","9.35","-0.17","-5.52","-5.53","5.09","143.05","139.49","135.94","35.15","-0.19","-4.08","1.66","140.83","143.93","132.95","-78.57","21.43","100.00","141.87","140.60","139.07","16.94","27.61","23.32","1,786.18","13.60"
"2015-07-07T22:00:00.000Z","136.90","-1.11","-1.06","3,642,300","39.10","143.08","139.36","135.63","12.06","142.12","142.12","142.12","","-87.57","139.08","0.82","1.02","59.74","242,891.51","0.33","37.66","2.99","139.11","-0.21","1.69","-0.14","0","9.46","11,031,200.00","136.14","-153.90","141.62","19.80","19.74","19.80","19.74","-57.71","-54.50","139.57","137.43","135.28","4.13","","","75.19","148.19","","1.19","39.10","38.45","-0.36","-0.37","0.01","-2.90","0.74","1.04","14.11","-14.11","-11.73","-0.44","45.00","-44.70","-32.51","-28.01","1.00","139.00","131.00","456,106.24","-2.19","-1.41","-1.18","100.01","106.44","138.75","141.43","133.44","146.74","130.76","149.42","125.45","140.03","4,958,600.00","117.73","114.57","149.23","142.12","135.02","-1.60","139.36","142.12","144.29","142.12","32.77","-3.07","139.19","25.70","0.33","-1.41","-1.28","-0.13","136.04","-0.44","0.72","142.24","136.14","-138,662.21","-163,386.72","24,724.51","146.56","138.04","129.52","36.00","138.34","139.88","144.79","144.45","141.95","15.42","142.96","1.21","144.43","137.55","130.67","137.34","137.48","137.80","138.04","138.28","138.63","140.00","140.35","140.66","140.93","141.18","141.60","0.73","1.59","-1.36","0","142.96","136.08","-0.44","-1.65","-1,291,406.41","-1.96","-1.97","-5.52","6.92","142.96","139.50","136.04","-1.49","-3.00","","-4.26","-97.32","49.02","","-32.65","0.56","7.46","-0.20","-5.52","-5.52","5.35","143.08","139.36","135.63","17.01","-0.23","-3.73","1.66","140.83","142.31","131.49","-78.57","14.29","92.86","141.73","140.14","138.78","15.70","25.60","23.36","1,632.27","12.06"
"2015-07-08T22:00:00.000Z","138.25","0.99","1.03","3,574,900","44.76","142.92","139.23","135.54","13.41","142.04","142.04","142.04","","-68.06","138.81","0.79","1.05","-22.01","213,017.38","0.30","45.02","3.05","138.86","-0.18","1.94","-0.14","0","7.57","14,606,100.00","136.48","160.29","141.62","26.35","22.72","26.35","22.72","-46.55","-53.06","139.75","137.57","135.40","3.59","","","92.99","154.32","","3.30","44.76","42.21","-0.30","-0.37","0.07","-2.76","1.24","0.81","13.00","-13.00","22.23","-0.39","45.00","-45.25","-32.34","-28.92","1.00","139.00","137.00","491,359.25","-3.10","-1.31","-0.23","100.01","106.44","138.75","141.43","133.44","146.74","130.76","149.42","125.45","139.63","8,533,500.00","118.89","114.60","149.14","142.04","134.94","0.03","139.23","142.04","144.28","142.04","31.34","-4.42","138.96","25.70","0.25","-1.31","-1.29","-0.02","136.04","-0.33","0.56","141.16","136.48","-37,302.73","-145,374.72","108,072.00","146.72","138.08","129.44","33.31","138.10","139.88","144.47","144.45","142.57","16.24","142.96","0.90","144.29","137.42","130.54","137.80","137.73","137.90","138.08","138.28","138.58","139.89","140.23","140.54","140.81","141.06","141.49","0.73","1.76","-1.44","-1.00","142.96","136.04","0.46","-0.44","-417,471.67","-1.53","-1.96","-10.35","6.92","142.96","139.50","136.04","-0.29","-2.19","","-4.56","-42.11","47.64","","-11.45","1.28","-8.12","-0.23","-5.51","-5.52","5.30","142.92","139.23","135.54","36.75","-0.28","-3.34","1.68","140.83","143.74","132.76","-78.57","7.14","85.71","141.57","139.81","138.37","18.15","23.49","22.61","1,792.56","13.41"
"2015-07-09T22:00:00.000Z","139.73","1.07","1.12","3,774,900","50.22","142.71","139.15","135.58","14.89","141.98","141.98","141.98","","-43.23","138.68","0.77","0.97","-37.54","203,138.59","0.28","52.61","3.04","138.72","-0.15","2.05","-0.14","10.59","8.17","18,381,000.00","137.09","192.73","141.62","33.71","26.62","33.71","26.62","-18.81","-46.83","140.25","138.04","135.84","3.41","","","106.12","153.10","","43.27","50.22","45.91","-0.26","-0.33","0.07","-2.31","1.38","0.62","47.06","-47.06","52.89","-0.05","45.00","-45.79","-32.29","-29.86","-1.00","149.00","137.00","531,770.36","-0.87","-1.10","0.64","101.08","106.44","138.75","141.43","133.44","146.74","130.76","149.42","125.45","136.04","12,308,400.00","118.89","114.64","149.08","141.98","134.89","1.64","139.15","141.98","144.29","141.98","40.33","-1.23","138.80","25.62","0.35","-1.10","-1.25","0.15","136.04","-0.23","0.29","140.27","137.09","59,213.50","-116,147.83","175,361.34","147.18","138.38","129.58","34.45","138.17","139.50","144.34","144.45","142.32","17.07","142.96","1.34","144.32","137.44","130.57","138.76","138.40","138.31","138.38","138.50","138.72","139.88","140.21","140.50","140.77","141.01","141.44","0.73","1.74","-1.37","0","142.96","136.04","1.73","0.39","440,286.55","-0.77","-1.53","-8.29","6.92","142.96","139.50","136.04","0.84","-1.14","","-4.02","19.27","50.09","","-0.43","1.89","-10.22","-0.23","-5.49","-5.51","5.13","142.71","139.15","135.58","58.19","-0.22","-2.76","1.71","140.83","145.35","134.11","-78.57","0","78.57","141.28","139.54","138.16","22.71","21.47","21.19","1,985.30","14.89"
"2015-07-12T22:00:00.000Z","141.39","1.19","1.24","3,139,800","55.53","142.87","139.20","135.53","16.55","141.99","141.99","141.99","","-12.44","138.65","0.81","0.90","34.22","142,420.58","0.27","56.33","3.03","138.68","-0.10","1.76","-0.13","34.24","13.39","21,520,800.00","138.24","243.13","141.62","58.76","39.61","58.76","39.61","19.25","-34.82","141.15","138.94","136.73","3.38","","","136.78","136.48","","71.63","55.53","50.25","-0.22","-0.28","0.06","-1.46","1.45","0.32","59.05","-59.05","56.05","0.20","50.00","-44.36","-30.53","-30.50","-1.00","149.00","139.00","569,071.43","-0.10","-0.79","1.57","101.08","106.45","138.75","141.43","133.44","146.74","130.76","149.42","125.45","136.13","15,448,200.00","120.30","114.67","149.09","141.99","134.89","3.19","139.20","141.99","144.30","141.99","41.26","-0.14","138.74","25.53","0.33","-0.79","-1.16","0.37","136.04","-0.05","0.01","138.92","138.24","133,234.35","-80,521.81","213,756.16","147.73","138.93","130.12","39.03","138.76","139.50","144.00","144.45","141.36","17.94","142.54","1.04","144.57","137.69","130.81","140.08","139.40","138.99","138.93","138.94","139.06","139.98","140.27","140.54","140.79","141.03","141.44","0.71","1.76","-1.18","0","142.96","136.04","2.52","1.48","1,121,971.26","-0.05","-0.77","-4.53","6.92","142.96","139.50","136.04","2.05","0.18","","-3.06","81.53","52.72","","48.70","2.23","-4.89","-0.19","-5.47","-5.49","5.27","142.87","139.20","135.53","79.84","-0.16","-1.79","1.71","140.83","146.94","135.84","-71.43","0","71.43","140.95","139.19","138.00","26.01","19.89","20.63","2,228.43","16.55"
"2015-07-13T22:00:00.000Z","141.12","-0.19","-0.14","2,415,200","54.51","143.05","139.29","135.53","16.03","141.94","141.94","141.94","","-9.29","138.63","0.83","0.87","22.32","35,423.61","0.24","56.85","3.02","138.66","-0.11","0.72","-0.11","53.97","21.50","23,936,000.00","139.29","-7.18","141.62","78.35","56.94","78.35","56.94","45.27","-20.26","141.60","139.48","137.35","3.33","","","138.90","133.50","","85.82","54.51","45.80","-0.16","-0.24","0.08","-0.96","1.31","0.32","67.63","-67.63","36.95","0.22","50.00","-41.24","-27.01","-30.56","-1.00","149.00","139.00","564,459.27","-0.15","-0.55","1.55","101.08","106.45","138.75","141.43","133.44","146.74","130.76","149.42","125.45","136.34","13,033,000.00","120.07","114.71","149.04","141.94","134.85","2.78","139.29","141.94","144.32","141.94","45.66","-0.21","138.72","25.39","0.30","-0.55","-1.04","0.48","136.04","0.12","0.08","137.67","139.29","184,733.85","-42,628.14","227,361.99","147.61","139.32","131.04","39.85","138.84","139.50","143.69","144.45","140.47","12.53","142.15","0.72","145.03","138.12","131.22","140.60","139.97","139.46","139.32","139.28","139.31","140.05","140.32","140.57","140.81","141.03","141.42","0.69","1.73","-0.88","0","142.96","136.04","2.36","1.64","868,530.46","0.59","-0.05","-2.67","6.92","142.96","139.50","136.04","1.86","-0.40","","-2.22","78.74","55.27","","50.66","1.29","-4.18","-0.21","-5.47","-5.48","5.40","143.05","139.29","135.53","74.36","-0.14","-0.92","1.64","136.41","145.99","136.25","-64.29","0","64.29","140.68","138.96","138.08","25.85","19.27","20.20","2,221.25","16.03"
