,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
547,GOOGL250815C00215000,2025-06-17 15:44:00,215,0.97,0.00,0.00,0.00,0.00%,17.0,0.0,0.125,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
548,GOOGL250815C00220000,2025-06-17 15:52:00,220,0.72,0.00,0.00,0.00,0.00%,74.0,0.0,0.125,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
549,GOOGL250815C00225000,2025-06-17 14:25:00,225,0.59,0.00,0.00,0.00,0.00%,47.0,0.0,0.125,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
550,GOOGL250815C00230000,2025-06-16 13:29:00,230,0.48,0.00,0.00,0.00,0.00%,12.0,0.0,0.125,"Aug 15, 2025",2025-08-15,call,59,2025-06-16,long
551,GOOGL250815C00235000,2025-06-17 10:08:00,235,0.38,0.00,0.00,0.00,0.00%,5.0,0.0,0.125,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
552,GOOGL250815C00240000,2025-06-17 11:14:00,240,0.33,0.00,0.00,0.00,0.00%,16.0,0.0,0.125,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
553,GOOGL250815C00245000,2025-06-17 15:48:00,245,0.27,0.00,0.00,0.00,0.00%,2.0,0.0,0.125,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
554,GOOGL250815C00250000,2025-06-17 12:44:00,250,0.25,0.00,0.00,0.00,0.00%,11.0,0.0,0.125,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
555,GOOGL250815C00260000,2025-06-17 12:27:00,260,0.19,0.00,0.00,0.00,0.00%,1.0,0.0,0.25,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
556,GOOGL250815C00270000,2025-06-17 13:51:00,270,0.12,0.00,0.00,0.00,0.00%,1.0,0.0,0.25,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
557,GOOGL250815C00280000,2025-06-17 12:55:00,280,0.10,0.00,0.00,0.00,0.00%,21.0,0.0,0.25,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
559,GOOGL250815C00300000,2025-06-17 13:24:00,300,0.06,0.00,0.00,0.00,0.00%,25.0,0.0,0.25,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
560,GOOGL250815C00310000,2025-06-16 15:55:00,310,0.05,0.00,0.00,0.00,0.00%,22.0,0.0,0.25,"Aug 15, 2025",2025-08-15,call,59,2025-06-16,long
561,GOOGL250815C00320000,2025-06-16 15:56:00,320,0.04,0.00,0.00,0.00,0.00%,132.0,0.0,0.25,"Aug 15, 2025",2025-08-15,call,59,2025-06-16,long
563,GOOGL250815C00340000,2025-06-16 15:48:00,340,0.02,0.00,0.00,0.00,0.00%,2.0,0.0,0.25,"Aug 15, 2025",2025-08-15,call,59,2025-06-16,long
564,GOOGL250815C00350000,2025-04-06 09:54:00,350,0.03,0.00,0.00,0.00,0.00%,100.0,0.0,0.25,"Aug 15, 2025",2025-08-15,call,130,2025-04-06,long
566,GOOGL250815C00370000,2025-06-17 14:14:00,370,0.03,0.00,0.00,0.00,0.00%,10.0,0.0,0.25,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
571,GOOGL250815P00075000,2025-06-16 14:59:00,75,0.03,0.00,0.00,0.00,0.00%,15.0,0.0,0.5,"Aug 15, 2025",2025-08-15,put,59,2025-06-16,long
572,GOOGL250815P00080000,2025-05-06 13:01:00,80,0.07,0.00,0.00,0.00,0.00%,1.0,0.0,0.5,"Aug 15, 2025",2025-08-15,put,100,2025-05-06,long
573,GOOGL250815P00085000,2025-06-06 11:50:00,85,0.09,0.00,0.00,0.00,0.00%,770.0,0.0,0.5,"Aug 15, 2025",2025-08-15,put,69,2025-06-06,long
574,GOOGL250815P00090000,2025-06-13 15:02:00,90,0.10,0.00,0.00,0.00,0.00%,1.0,0.0,0.25,"Aug 15, 2025",2025-08-15,put,62,2025-06-13,long
575,GOOGL250815P00095000,2025-06-13 14:23:00,95,0.12,0.00,0.00,0.00,0.00%,50.0,0.0,0.25,"Aug 15, 2025",2025-08-15,put,62,2025-06-13,long
576,GOOGL250815P00100000,2025-06-17 11:32:00,100,0.13,0.00,0.00,0.00,0.00%,1.0,0.0,0.25,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
577,GOOGL250815P00105000,2025-06-17 09:52:00,105,0.15,0.00,0.00,0.00,0.00%,51.0,0.0,0.25,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
578,GOOGL250815P00110000,2025-06-17 10:24:00,110,0.20,0.00,0.00,0.00,0.00%,210.0,0.0,0.25,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
579,GOOGL250815P00115000,2025-06-17 10:17:00,115,0.25,0.00,0.00,0.00,0.00%,11.0,0.0,0.25,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
580,GOOGL250815P00120000,2025-06-16 15:45:00,120,0.32,0.00,0.00,0.00,0.00%,59.0,0.0,0.25,"Aug 15, 2025",2025-08-15,put,59,2025-06-16,long
581,GOOGL250815P00125000,2025-06-17 12:24:00,125,0.38,0.00,0.00,0.00,0.00%,38.0,0.0,0.125,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
582,GOOGL250815P00130000,2025-06-17 15:05:00,130,0.57,0.00,0.00,0.00,0.00%,20.0,0.0,0.125,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
583,GOOGL250815P00135000,2025-06-17 15:53:00,135,0.77,0.00,0.00,0.00,0.00%,229.0,0.0,0.125,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
584,GOOGL250815P00140000,2025-06-17 15:44:00,140,1.01,0.00,0.00,0.00,0.00%,60.0,0.0,0.125,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
585,GOOGL250815P00145000,2025-06-17 15:46:00,145,1.37,0.00,0.00,0.00,0.00%,36.0,0.0,0.125,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
586,GOOGL250815P00150000,2025-06-17 15:55:00,150,1.86,0.00,0.00,0.00,0.00%,118.0,0.0,0.0625,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
587,GOOGL250815P00155000,2025-06-17 15:57:00,155,2.60,0.00,0.00,0.00,0.00%,651.0,0.0,0.0625,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
588,GOOGL250815P00160000,2025-06-17 15:36:00,160,3.45,0.00,0.00,0.00,0.00%,312.0,0.0,0.0625,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
589,GOOGL250815P00165000,2025-06-17 15:56:00,165,4.65,0.00,0.00,0.00,0.00%,971.0,0.0,0.0313,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
590,GOOGL250815P00170000,2025-06-17 15:43:00,170,6.30,0.00,0.00,0.00,0.00%,525.0,0.0,0.015600000000000001,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
591,GOOGL250815P00175000,2025-06-17 15:59:00,175,8.43,0.00,0.00,0.00,0.00%,112.0,0.0,0.0039000000000000003,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
592,GOOGL250815P00180000,2025-06-17 15:45:00,180,10.75,0.00,0.00,0.00,0.00%,355.0,0.0,0.0,"Aug 15, 2025",2025-08-15,put,58,2025-06-17,long
