date,ticker,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio
11/30/2003,AMZN,"21,646,042,144","22,668,409,144",,,,4.446,,,
10/31/2003,AMZN,"21,830,536,852","22,852,903,852",,,,4.484,,,
09/30/2003,AMZN,"19,392,437,460","20,414,804,460",,,,3.99,,,
08/31/2003,AMZN,"18,388,466,512","19,482,143,512",,,,4.011,,,
07/31/2003,AMZN,"16,530,564,455","17,624,241,455",,,,3.606,,,
06/30/2003,AMZN,"14,409,233,600","15,502,910,600",,,,3.145,,,
05/31/2003,AMZN,"14,058,802,123","15,283,746,123",,,,3.291,,,
04/30/2003,AMZN,"11,238,423,876","12,463,367,876",,,,2.63,,,
03/31/2003,AMZN,"10,193,582,270","11,418,526,270",,,,2.387,,,
02/28/2003,AMZN,"8,545,227,483","9,534,882,483",,,,2.117,,,
01/31/2003,AMZN,"8,483,108,610","9,472,763,610",,,,2.102,,,
12/31/2002,AMZN,"7,327,544,340","8,317,199,340",,,,1.817,,,
11/30/2002,AMZN,"8,907,219,401","10,319,397,401",,,,2.421,,,
10/31/2002,AMZN,"7,385,172,060","8,797,350,060",,,,2.007,,,
09/30/2002,AMZN,"6,088,019,520","7,500,197,520",,,,1.656,,,
08/31/2002,AMZN,"5,684,213,164","7,093,466,164",,,,1.633,,,
07/31/2002,AMZN,"5,501,207,372","6,910,460,372",,,,1.58,,,
06/30/2002,AMZN,"6,179,940,000","7,600,913,000",,,,1.83,,,
05/31/2002,AMZN,"6,837,624,268","8,258,597,268",,,,2.053,,,
04/30/2002,AMZN,"6,260,008,175","7,680,981,175",,,,1.879,,,
03/31/2002,AMZN,"5,364,058,700","6,538,598,700",,,,1.668,,,
02/28/2002,AMZN,"5,263,405,750","6,437,945,750",,,,1.645,,,
01/31/2002,AMZN,"5,297,001,957","6,471,541,957",,,,1.655,,,
12/31/2001,AMZN,"4,038,218,760","5,212,758,760",,,,1.262,,,
11/30/2001,AMZN,"4,208,246,371","5,728,364,371",,,,1.369,,,
10/31/2001,AMZN,"2,594,837,426","4,114,955,426",,,,0.844,,,
09/30/2001,AMZN,"2,219,443,020","3,755,538,020",,,,0.715,,,
08/31/2001,AMZN,"3,242,929,125","4,779,024,125",,,,1.071,,,
07/31/2001,AMZN,"4,530,669,437","6,066,764,437",,,,1.496,,,
06/30/2001,AMZN,"5,125,002,650","6,620,190,650",,,,1.735,,,
05/31/2001,AMZN,"5,994,894,485","7,490,082,485",,,,2.047,,,
04/30/2001,AMZN,"5,668,030,855","7,163,218,855",,,,1.935,,,
03/31/2001,AMZN,"3,671,004,810","4,714,523,810",,,,1.3,,,
02/28/2001,AMZN,"3,652,779,683","4,696,298,683",,,,1.294,,,
01/31/2001,AMZN,"6,182,986,250","7,226,505,250",,,,2.199,,,
12/31/2000,AMZN,"5,557,991,250","6,757,877,250",,,,2.186,,,
11/30/2000,AMZN,"8,793,036,070","9,992,922,070",,,,3.468,,,
10/31/2000,AMZN,"13,044,858,576","14,244,744,576",,,,5.145,,,
09/30/2000,AMZN,"13,687,848,676","14,929,489,676",,,,6.003,,,
08/31/2000,AMZN,"14,768,356,498","16,009,997,498",,,,6.482,,,
07/31/2000,AMZN,"10,720,403,361","11,962,044,361",,,,4.705,,,
06/30/2000,AMZN,"12,905,640,200","14,147,281,200",,,,5.671,,,
05/31/2000,AMZN,"16,995,268,663","18,139,331,663",,,,8.411,663.437,,
04/30/2000,AMZN,"19,413,716,536","20,557,779,536",,,,9.608,757.845,,
03/31/2000,AMZN,"23,447,253,000","24,591,316,000",,,,11.664,915.301,,
02/29/2000,AMZN,"24,073,012,509","24,847,484,509",,,,13.724,90.406,,
01/31/2000,AMZN,"22,305,641,875","23,080,113,875",,,,12.877,83.768,,
12/31/1999,AMZN,"26,274,924,375","27,049,396,375",,,,15.169,98.675,,
11/30/1999,AMZN,"28,856,346,805","29,425,640,805",,,,63.922,68.718,,
10/31/1999,AMZN,"23,958,471,875","24,527,765,875",,,,53.073,57.054,,
09/30/1999,AMZN,"27,117,767,430","27,687,061,430",,,,60.071,64.578,,
08/31/1999,AMZN,"20,914,197,528","21,229,057,528",,,,54.802,36.624,,
07/31/1999,AMZN,"16,826,061,792","17,140,921,792",,,,44.09,29.465,,
06/30/1999,AMZN,"21,040,312,278","21,355,172,278",,,,55.132,36.845,,
05/31/1999,AMZN,"19,162,806,250","19,260,889,250",,,,65.648,247.144,,
04/30/1999,AMZN,"27,766,139,744","27,864,222,744",,,,95.122,358.102,,
03/31/1999,AMZN,"27,786,149,748","27,884,232,748",,,,95.19,358.36,,
02/28/1999,AMZN,"20,640,536,340","20,615,915,340",,,,93.367,148.766,,
01/31/1999,AMZN,"18,624,364,446","18,599,743,446",,,,85.215,134.234,,
12/31/1998,AMZN,"17,054,947,428","17,030,326,428",,,,78.034,122.923,,
11/30/1998,AMZN,"10,133,504,064","10,137,423,064",,,,6.164,56.371,,
10/31/1998,AMZN,"6,673,229,098","6,677,148,098",,,,4.059,37.122,,
09/30/1998,AMZN,"5,891,365,925","5,895,284,925",,,,3.584,32.773,,
08/31/1998,AMZN,"4,164,220,989","4,157,391,989",,,,7.443,105.613,,
07/31/1998,AMZN,"5,512,663,106","5,505,834,106",,,,9.853,139.812,,
06/30/1998,AMZN,"4,959,536,783","4,952,707,783",,,,8.865,125.784,,
05/31/1998,AMZN,"2,131,566,653","2,092,132,653",,,,9.725,107.508,,
04/30/1998,AMZN,"2,219,220,946","2,179,786,946",,,,10.125,111.929,,
03/31/1998,AMZN,"2,068,873,516","2,029,439,516",,,,9.439,104.346,,
02/28/1998,AMZN,"1,845,092,844","1,813,492,844",,,,11.35,64.74,,
01/31/1998,AMZN,"1,413,794,844","1,382,194,844",,,,8.697,49.607,,
12/31/1997,AMZN,"1,443,698,172","1,412,098,172",,,,8.881,50.656,,
11/30/1997,AMZN,"1,182,200,250","1,137,700,250",,,,11.819,31.61,,
10/31/1997,AMZN,"1,457,043,896","1,412,543,896",,,,14.567,38.958,,
09/30/1997,AMZN,"1,243,531,366","1,199,031,366",,,,12.432,33.25,,
08/31/1997,AMZN,"670,343,366","622,843,366",,,,10.746,14.701,,
07/31/1997,AMZN,"686,679,224","639,179,224",,,,11.008,15.059,,
06/30/1997,AMZN,"441,927,948","394,427,948",,,,7.085,9.691,,
05/31/1997,AMZN,,,,,,13.958,,,
