,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
470,AMZN250718P00225000,2025-06-17 15:51:00,225,12.15,0.00,0.00,0.00,0.00%,141.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
471,AMZN250718P00230000,2025-06-17 14:34:00,230,15.98,0.00,0.00,0.00,0.00%,138.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
472,AMZN250718P00235000,2025-06-17 15:56:00,235,20.22,0.00,0.00,0.00,0.00%,71.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
473,AMZN250718P00240000,2025-06-17 15:03:00,240,24.90,0.00,0.00,0.00,0.00%,372.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
474,AMZN250718P00245000,2025-06-17 14:48:00,245,30.05,0.00,0.00,0.00,0.00%,20.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
475,AMZN250718P00250000,2025-06-17 14:48:00,250,34.95,0.00,0.00,0.00,0.00%,20.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
477,AMZN250718P00260000,2025-04-16 15:57:00,260,85.23,53.65,54.70,0.00,0.00%,1.0,0.0,0.9279999999999999,"Jul 18, 2025",2025-07-18,put,92,2025-04-16,long
478,AMZN250718P00265000,2025-06-16 15:43:00,265,48.55,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,31,2025-06-16,medium
479,AMZN250718P00270000,2025-06-16 15:43:00,270,53.53,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,31,2025-06-16,medium
480,AMZN250718P00275000,2025-05-15 12:24:00,275,70.00,61.85,63.80,0.00,0.00%,2.0,0.0,0.6951999999999999,"Jul 18, 2025",2025-07-18,put,63,2025-05-15,long
481,AMZN250718P00280000,2025-05-06 15:39:00,280,70.76,0.00,0.00,0.00,0.00%,10.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,72,2025-05-06,long
485,AMZN250718P00300000,2025-04-06 14:52:00,300,91.95,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,102,2025-04-06,long
486,AMZN250718P00305000,2025-02-27 15:50:00,305,95.61,111.85,112.90,0.00,0.00%,12.0,0.0,1.9008,"Jul 18, 2025",2025-07-18,put,140,2025-02-27,long
490,AMZN250718P00350000,2025-05-22 09:43:00,350,148.84,0.00,0.00,0.00,0.00%,,0.0,0.0,"Jul 18, 2025",2025-07-18,put,56,2025-05-22,long
491,AMZN250718P00360000,2025-06-17 13:51:00,360,144.30,0.00,0.00,0.00,0.00%,5.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
498,AMZN250725C00180000,2025-06-16 10:47:00,180,36.00,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
499,AMZN250725C00185000,2025-06-17 15:35:00,185,32.25,0.00,0.00,0.00,0.00%,16.0,0.0,0.0,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
500,AMZN250725C00190000,2025-06-17 13:31:00,190,28.58,0.00,0.00,0.00,0.00%,15.0,0.0,0.0,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
501,AMZN250725C00195000,2025-06-17 13:08:00,195,23.47,0.00,0.00,0.00,0.00%,21.0,0.0,0.0,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
502,AMZN250725C00200000,2025-06-17 15:31:00,200,18.75,0.00,0.00,0.00,0.00%,60.0,0.0,0.0,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
503,AMZN250725C00205000,2025-06-17 15:44:00,205,15.02,0.00,0.00,0.00,0.00%,45.0,0.0,0.0,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
