"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2022-01-17T23:00:00.000Z","136.29","-2.50","-2.34","27,382,000","36.08","150.12","142.48","134.84","55.73","145.05","145.05","145.05","","-77.57","141.14","0.70","1.20","47.03","1,078,992.96","0.10","0.39","50.48","5.15","141.17","-0.09","4.17","-0.17","0","8.20","1,218,702,000.00","136.81","-362.30","145.74","35.08","42.45","35.08","42.45","-18.39","-17.71","143.63","139.37","135.12","6.98","","51.84","99.23","","0.03","36.08","48.79","-0.13","-0.15","0.03","-2.58","0.48","1.51","24.84","-24.84","-37.55","0.48","50.00","45.36","-41.78","-26.86","1.00","139.00","131.00","14,198,479.55","0.30","-6.94","-1.96","-1.35","95.67","112.19","144.84","149.44","140.08","154.20","135.49","158.79","130.73","0.95","143.19","612,332,000.00","163.65","130.66","152.30","145.05","137.80","-3.86","142.48","145.05","134.50","145.05","20.07","-10.16","141.25","25.09","0.06","-1.96","-1.49","-0.47","133.14","-0.65","0.56","145.88","136.81","-2,679,197.15","-2,198,648.07","-480,549.08","156.78","139.80","122.82","49.82","138.72","141.27","145.69","141.51","132.67","28.85","148.37","1.77","146.06","139.11","132.15","138.04","138.66","139.36","139.80","140.22","140.78","142.49","142.78","142.97","143.08","143.12","143.03","1.03","2.93","-1.67","1.00","143.19","133.14","-3.02","-4.80","-25,223,850.44","-0.83","-0.69","-9.28","15.43","148.57","140.86","133.14","-3.36","1.76","","-9.67","-117.53","44.75","","-43.40","-0.38","4.62","-0.08","-5.51","-5.52","10.73","150.12","142.48","134.84","9.51","1.26","-0.09","-4.20","3.29","145.76","147.36","125.22","-64.29","0","64.29","145.33","142.40","140.72","16.34","35.13","20.61","6,376.37","55.73"
"2022-01-18T23:00:00.000Z","135.65","-0.47","-0.31","20,796,000","35.04","150.34","142.14","133.94","52.98","144.78","144.78","144.78","","-81.96","140.41","0.71","1.14","22.17","618,729.51","0.05","0.39","46.58","5.48","140.47","-0.12","2.90","-0.18","0","6.56","1,197,906,000.00","136.21","-96.29","145.74","28.03","36.37","28.03","36.37","-28.90","-19.75","142.72","138.50","134.28","6.78","","53.43","107.89","","0.02","35.04","46.36","-0.11","-0.13","0.02","-3.06","0.67","1.10","64.67","-64.67","-50.99","0.31","50.00","38.64","-46.18","-31.05","1.00","139.00","131.00","14,101,052.87","0.30","-7.41","-2.18","-1.34","95.67","112.18","144.84","149.44","140.08","154.20","135.49","158.79","130.73","0.96","142.38","591,536,000.00","162.89","130.90","152.02","144.78","137.54","-3.75","142.14","144.78","134.63","144.78","25.62","-10.85","140.58","25.18","0.14","-2.18","-1.63","-0.55","133.14","-0.62","0.54","144.91","136.21","-1,937,030.35","-2,161,274.11","224,243.75","155.78","139.05","122.32","44.65","138.16","140.86","145.69","141.51","134.52","28.85","147.18","2.90","145.97","139.02","132.07","136.84","137.66","138.53","139.05","139.52","140.14","142.05","142.38","142.61","142.75","142.82","142.79","1.00","2.86","-1.13","0","143.19","133.14","-1.33","-4.23","-23,517,347.48","-0.99","-0.83","-8.27","15.43","148.57","140.86","133.14","-3.28","1.32","","-10.63","-103.01","46.08","","-15.89","-0.41","1.30","-0.16","-5.50","-5.51","11.54","150.34","142.14","133.94","10.44","1.26","-0.12","-4.31","3.26","145.76","146.24","125.06","-57.14","0","57.14","144.78","141.92","140.79","17.51","32.90","21.32","6,280.08","52.98"
"2022-01-19T23:00:00.000Z","133.51","-1.58","-1.42","21,930,000","31.72","150.56","141.60","132.65","48.58","144.46","144.46","144.46","","-97.28","139.58","0.68","1.14","68.98","341,534.74","0.10","0.37","35.37","5.86","139.65","-0.15","4.77","-0.20","0","5.25","1,175,976,000.00","135.30","-195.65","145.74","14.40","25.84","14.40","25.84","-45.14","-24.37","141.23","136.87","132.52","6.81","","57.98","114.78","","0.01","31.72","43.35","-0.09","-0.12","0.03","-3.79","0.83","1.81","62.52","-62.52","-51.70","0.05","45.00","33.38","-49.02","-34.79","-1.00","139.00","131.00","13,754,204.66","0.30","-8.56","-2.50","-1.62","94.16","112.17","144.84","149.44","140.08","154.20","135.49","158.79","130.73","0.95","141.64","569,606,000.00","162.89","131.13","151.68","144.46","137.24","-4.93","141.60","144.46","134.73","144.46","25.08","-12.50","139.80","25.31","0.22","-2.50","-1.80","-0.70","133.14","-0.62","0.55","144.03","135.30","-2,173,868.44","-2,163,073.30","-10,795.15","155.48","138.04","120.60","38.41","138.16","140.86","145.69","141.51","134.89","19.80","147.06","4.77","145.74","138.80","131.86","135.18","136.27","137.42","138.04","138.59","139.31","141.50","141.89","142.17","142.35","142.46","142.48","1.00","2.26","-1.42","0","143.19","133.14","-0.93","-5.70","-26,879,248.09","-1.32","-0.99","-10.52","15.43","148.57","140.86","133.14","-4.20","-0.67","","-11.72","-116.73","50.02","","-27.62","-1.34","11.12","-0.22","-5.52","-5.51","12.64","150.56","141.60","132.65","4.77","1.38","-0.14","-5.34","3.37","145.17","144.84","122.17","-50.00","0","50.00","144.18","141.93","140.50","15.74","34.56","22.47","6,084.43","48.58"
"2022-01-20T23:00:00.000Z","130.09","-2.56","-2.40","41,920,000","27.29","150.67","140.76","130.86","43.91","144.08","144.08","144.08","","-99.45","138.59","0.66","1.18","142.34","1,715,111.08","0.08","0.40","27.09","6.45","138.68","-0.22","4.76","-0.23","0","4.20","1,134,056,000.00","133.68","-357.86","143.77","7.10","16.51","7.10","16.51","-64.01","-31.57","139.54","135.07","130.59","7.64","","64.25","135.98","","0","27.29","39.39","-0.08","-0.10","0.02","-5.28","0.34","1.66","64.81","-64.81","-52.68","-0.75","40.00","25.62","-53.75","-38.40","-1.00","137.00","127.00","12,682,076.71","0.30","-10.08","-2.99","-2.19","91.75","112.13","144.84","149.44","140.08","154.20","135.49","158.79","130.73","0.95","140.96","527,686,000.00","162.89","131.37","151.28","144.08","136.87","-7.15","140.76","144.08","134.82","144.08","23.69","-14.59","138.86","25.36","0.11","-2.99","-2.04","-0.95","133.14","-0.71","0.57","143.66","133.68","-2,813,118.45","-2,255,936.89","-557,181.55","154.67","136.60","118.52","29.17","136.59","139.29","145.69","141.51","134.17","22.50","146.61","4.76","145.06","138.15","131.25","132.63","134.21","135.79","136.60","137.28","138.16","140.77","141.24","141.58","141.82","141.97","142.08","0.99","1.73","-2.11","0","143.19","133.14","-2.83","-7.59","-43,487,362.62","-1.72","-1.32","-12.46","15.43","148.57","140.86","133.14","-5.94","-4.54","","-12.60","-150.39","44.33","","-39.48","-2.76","15.07","-0.33","-5.55","-5.52","14.07","150.67","140.76","130.86","-3.86","1.32","-0.15","-6.77","3.47","143.25","142.02","118.17","-85.71","14.29","100.00","143.55","141.82","139.70","14.19","37.65","24.10","5,726.56","43.91"
"2022-01-23T23:00:00.000Z","130.37","0.22","0.38","55,148,000","28.18","150.35","139.92","129.50","49.64","143.75","143.75","143.75","","-73.92","137.46","0.61","1.22","118.72","3,826,954.54","0.10","0.54","35.43","6.93","137.53","-0.11","6.14","-0.25","0","3.36","1,078,908,000.00","132.60","136.70","140.10","9.78","10.43","9.78","10.43","-59.44","-36.64","137.89","133.18","128.47","7.68","","56.76","132.58","","0","28.18","45.69","-0.05","-0.08","0.04","-5.77","0.16","2.13","69.68","-69.68","-35.45","-0.44","40.00","18.53","-58.02","-41.94","1.00","131.00","113.00","12,800,772.51","0.30","-10.13","-3.32","-1.69","91.95","112.08","144.84","149.44","140.08","154.20","135.49","158.79","130.73","0.95","139.87","582,834,000.00","162.89","131.61","150.94","143.75","136.56","-6.26","139.92","143.75","134.90","143.75","22.27","-14.70","137.66","25.45","0.11","-3.32","-2.29","-1.03","130.00","-0.72","0.57","142.64","132.60","-3,672,030.20","-2,458,235.93","-1,213,794.26","154.80","135.46","116.13","37.75","133.91","136.61","145.69","141.51","134.75","22.80","146.61","6.14","144.00","137.14","130.28","131.50","132.93","134.59","135.46","136.22","137.18","140.10","140.63","141.03","141.32","141.52","141.69","1.06","1.66","-2.36","0","143.19","133.14","-5.78","-11.92","-35,068,971.86","-2.13","-1.72","-15.59","18.57","148.57","139.29","130.00","-5.02","-4.51","","-13.33","-177.43","36.52","","-50.56","-1.71","15.29","-0.19","-5.57","-5.55","14.91","150.35","139.92","129.50","4.20","1.33","-0.12","-8.64","3.66","140.05","143.59","117.15","-92.86","7.14","100.00","143.16","141.51","139.15","12.49","43.60","26.34","5,863.26","49.64"
"2022-01-24T23:00:00.000Z","126.74","-2.79","-2.63","36,008,000","24.08","150.07","138.86","127.64","46.00","143.35","143.35","143.35","126.74","-89.35","136.21","0.63","1.24","57.05","3,911,083.11","0.08","0.52","35.18","7.45","136.28","-0.15","3.99","-0.29","0","2.69","1,042,900,000.00","130.92","-297.61","140.10","12.43","9.77","12.43","9.77","-63.97","-41.61","136.01","131.27","126.53","8.35","","51.80","130.87","","0","24.08","40.15","-0.03","-0.06","0.03","-6.95","0.77","1.45","55.42","-55.42","-39.79","-0.66","35.00","7.86","-65.39","-46.03","1.00","131.00","113.00","11,796,392.67","0.29","-12.24","-3.83","-2.28","91.95","112.02","144.84","149.44","140.08","154.20","135.49","158.79","130.73","0.93","138.04","546,826,000.00","158.34","131.83","150.52","143.35","136.18","-9.00","138.86","143.35","134.97","143.35","16.12","-17.68","136.42","25.50","0.08","-3.83","-2.60","-1.23","124.64","-0.78","0.57","141.87","130.92","-4,035,301.94","-2,683,531.08","-1,351,770.86","153.28","133.88","114.48","34.97","133.91","136.61","145.69","142.93","134.31","23.45","146.61","2.96","142.50","135.71","128.93","129.12","130.87","132.84","133.88","134.76","135.88","139.23","139.86","140.33","140.69","140.94","141.20","1.17","2.19","-2.46","0","143.19","133.14","-5.82","-8.78","-48,765,261.87","-2.52","-2.13","-16.10","23.78","148.43","136.53","124.64","-6.81","-8.38","","-14.78","-172.95","41.52","","-72.13","-3.30","8.53","-0.24","-5.60","-5.57","16.15","150.07","138.86","127.64","-4.05","1.47","-0.13","-9.94","3.68","140.05","139.71","113.76","-92.86","0","92.86","143.07","140.88","138.43","11.53","40.22","28.42","5,565.65","46.00"
"2022-01-25T23:00:00.000Z","129.24","1.98","2.14","39,630,000","31.47","149.39","138.00","126.61","48.51","142.94","142.94","142.94","","-75.20","135.52","0.74","1.14","-20.17","4,221,359.54","0.09","0.51","35.17","7.58","135.56","-0.16","6.07","-0.32","0","2.15","1,082,530,000.00","129.42","135.51","140.10","20.51","14.24","20.51","14.24","-61.11","-45.15","134.94","129.99","125.04","8.97","","68.50","132.29","","0","31.47","47.11","-0.06","-0.05","-0.01","-6.91","1.61","1.31","47.47","-47.47","-12.33","-0.49","40.00","-1.51","-71.83","-50.69","-1.00","137.00","127.00","12,579,548.88","0.30","-6.11","-3.99","-1.42","93.77","111.98","144.84","149.44","140.08","154.20","135.49","158.79","130.73","0.95","136.43","586,456,000.00","158.34","132.04","150.09","142.94","135.80","-5.85","138.00","142.94","135.05","142.94","25.67","-8.41","135.64","25.66","0.14","-3.99","-2.88","-1.11","124.64","-0.92","0.68","142.31","129.42","-2,736,533.08","-2,691,102.79","-45,430.29","153.53","133.03","112.54","35.53","133.91","136.61","145.97","143.17","132.12","25.66","144.30","5.65","140.85","134.15","127.44","129.18","130.32","132.04","133.03","133.91","135.05","138.59","139.27","139.79","140.19","140.48","140.81","1.13","2.52","-3.17","-1.00","143.19","124.64","-1.51","-7.16","-27,619,697.23","-2.43","-2.52","-9.75","23.73","148.37","136.51","124.64","-4.55","-6.06","","-14.77","-124.73","43.19","","-64.33","-0.14","-1.77","-0.23","-5.60","-5.59","16.51","149.39","138.00","126.61","11.56","1.49","-0.08","-10.84","3.85","137.18","143.26","115.22","-85.71","0","85.71","142.92","140.39","137.22","16.66","35.70","28.98","5,701.15","48.51"
"2022-01-26T23:00:00.000Z","129.12","-0.09","0.07","30,248,000","31.32","148.44","137.13","125.81","45.02","142.54","142.54","142.54","","-75.85","134.95","0.79","1.06","4.12","3,667,925.30","0.07","0.54","34.07","7.71","135.01","-0.19","3.66","-0.35","0","1.72","1,112,778,000.00","128.11","-132.77","140.10","19.87","17.60","19.87","17.60","-57.96","-47.48","134.05","129.11","124.17","9.43","","79.34","149.70","","0","31.32","42.34","-0.12","-0.06","-0.06","-6.86","0.90","1.05","36.57","-36.57","-7.41","-1.06","35.00","-9.81","-77.35","-55.55","-1.00","137.00","127.00","12,551,696.73","0.30","-6.13","-4.07","-1.34","93.77","111.93","144.84","149.44","140.08","154.20","135.49","158.79","130.73","0.96","135.02","556,208,000.00","158.20","132.26","149.67","142.54","135.41","-5.18","137.13","142.54","135.13","142.54","32.64","-8.43","135.11","25.76","0.12","-4.07","-3.12","-0.96","124.64","-1.03","0.77","142.52","128.11","-1,751,171.74","-2,556,826.93","805,655.19","152.60","132.32","112.04","33.31","132.92","136.61","145.49","144.05","126.46","23.88","143.19","3.66","139.21","132.58","125.95","129.15","129.92","131.39","132.32","133.18","134.31","137.98","138.71","139.27","139.71","140.03","140.43","1.11","2.86","-4.47","0","143.19","124.64","-0.96","-4.63","-24,188,256.44","-2.15","-2.43","-7.13","22.54","147.18","135.91","124.64","-4.21","-6.44","","-14.88","-106.44","43.67","","-59.27","0.78","-0.70","-0.28","-5.59","-5.59","16.50","148.44","137.13","125.81","14.61","1.49","-0.13","-11.27","3.84","137.18","142.54","115.70","-42.86","35.71","78.57","142.64","139.78","135.32","15.52","33.26","29.51","5,568.39","45.02"
"2022-01-27T23:00:00.000Z","133.29","3.23","3.39","30,518,000","42.14","147.15","136.49","125.84","49.61","142.22","142.22","142.22","","-53.37","134.61","0.81","1.02","57.24","3,214,061.71","0.06","0.52","42.25","7.61","134.63","-0.13","4.68","-0.36","0","1.38","1,143,296,000.00","128.04","426.35","140.10","31.86","24.08","31.86","24.08","-42.32","-46.54","134.77","129.75","124.74","9.38","","83.92","139.83","","0","42.14","47.40","-0.16","-0.09","-0.07","-6.10","1.21","1.07","20.47","-20.47","26.24","-0.61","40.00","-13.34","-78.66","-60.22","1.00","137.00","127.00","13,536,930.47","0.30","-2.71","-3.76","-0.29","96.79","111.89","144.84","149.44","140.08","154.20","135.49","158.79","130.73","0.96","133.77","586,726,000.00","158.20","132.47","149.33","142.22","135.11","-0.45","136.49","142.22","135.22","142.22","38.79","-3.71","134.68","25.85","0.15","-3.76","-3.25","-0.52","124.64","-1.00","0.74","142.03","128.04","-845,937.75","-2,312,414.19","1,466,476.43","153.09","132.50","111.91","39.04","131.52","136.61","145.49","144.05","127.28","30.23","143.19","4.68","137.97","131.40","124.83","131.22","131.05","131.81","132.50","133.19","134.18","137.68","138.41","138.98","139.43","139.77","140.19","1.11","3.31","-5.03","0","143.19","124.64","-0.16","-4.84","-2,559,310.00","-1.82","-2.15","-5.76","22.42","147.06","135.85","124.64","-0.92","-2.83","","-13.89","-76.10","45.07","","-31.84","3.94","5.57","-0.21","-5.56","-5.58","15.62","147.15","136.49","125.84","34.98","1.43","-0.05","-11.03","3.90","137.18","146.83","119.75","-42.86","28.57","71.43","142.17","138.86","133.82","15.59","30.42","29.71","5,994.74","49.61"
"2022-01-30T23:00:00.000Z","135.70","1.81","1.97","34,056,000","47.31","146.02","136.04","126.07","53.04","141.96","141.96","141.96","","-40.38","134.44","0.91","0.99","-0.12","3,104,076.72","0.07","0.50","47.99","7.50","134.48","-0.07","3.57","-0.36","3.53","1.81","1,177,352,000.00","128.91","231.54","140.10","43.47","31.73","43.47","31.73","-16.65","-41.11","135.81","130.82","125.83","9.14","0.21","81.48","137.58","28,009,320.00","50.00","47.31","51.22","-0.14","-0.12","-0.01","-4.66","1.53","0.74","56.73","-56.73","53.24","-0.26","45.00","-15.60","-78.54","-64.30","1.00","137.00","131.00","14,152,438.71","0.30","-2.08","-3.29","0.33","98.54","111.88","144.84","149.44","140.08","154.20","135.49","158.79","130.73","0.96","124.64","620,782,000.00","158.20","132.69","149.05","141.96","134.86","2.46","136.04","141.96","135.32","141.96","46.73","-2.88","134.55","25.97","0.10","-3.29","-3.26","-0.03","124.64","-0.83","0.54","140.58","128.91","54,626.89","-1,974,265.46","2,028,892.35","153.40","133.08","112.76","42.05","131.52","136.61","145.44","144.05","133.87","31.83","143.19","3.57","137.22","130.69","124.15","133.46","132.60","132.68","133.08","133.58","134.37","137.55","138.26","138.82","139.27","139.61","140.05","1.11","4.30","-4.41","0","143.19","124.64","2.00","-1.57","9,526,418.23","-1.22","-1.82","-2.19","21.97","146.61","135.63","124.64","1.02","-1.03","","-12.19","-26.10","43.85","-0.91","-3.06","5.00","0.52","-0.12","-5.52","-5.56","14.66","146.02","136.04","126.07","48.27","1.36","-0.06","-9.34","3.88","137.18","148.67","122.73","-42.86","21.43","64.29","141.77","137.46","133.06","19.12","28.42","28.98","6,226.28","53.04"
"2022-01-31T23:00:00.000Z","137.88","1.61","1.77","51,204,000","51.53","144.81","135.68","126.55","56.35","141.70","141.70","141.70","","-28.62","134.28","0.88","0.98","117.87","4,350,463.67","0.43","0.49","54.93","7.39","134.32","0","3.63","-0.35","14.79","4.40","1,228,556,000.00","130.64","160.87","140.10","59.21","44.85","59.21","44.85","14.62","-30.98","138.02","133.05","128.07","8.82","","81.38","123.91","","75.00","51.53","55.00","-0.10","-0.14","0.03","-3.19","1.66","0.57","66.73","-66.73","52.61","0.12","45.00","-16.10","-76.58","-67.68","1.00","139.00","131.00","14,975,029.55","0.30","-1.53","-2.70","0.90","100.13","111.88","135.65","146.66","124.69","157.62","113.68","168.63","102.72","0.97","124.87","671,986,000.00","158.20","132.89","148.78","141.70","134.61","4.74","135.68","141.70","135.44","141.70","49.95","-2.14","134.39","26.14","0.07","-2.70","-3.14","0.44","124.64","-0.54","0.25","138.25","130.64","1,240,751.22","-1,514,977.36","2,755,728.59","154.05","133.95","113.85","41.27","131.42","136.53","145.23","144.05","132.68","30.56","143.19","3.63","137.20","130.66","124.13","135.67","134.36","133.83","133.95","134.24","134.81","137.57","138.23","138.77","139.21","139.54","139.98","1.11","5.02","-3.66","0","143.19","124.64","3.78","0.15","24,111,836.34","-0.52","-1.22","-3.87","21.97","146.61","135.63","124.64","2.76","0.88","","-10.29","19.10","43.93","","10.67","5.25","-3.24","-0.07","-5.48","-5.52","13.45","144.81","135.68","126.55","62.03","1.38","-0.10","-7.31","3.86","137.18","150.44","125.32","-42.86","14.29","57.14","141.29","136.26","132.60","22.19","26.51","27.54","6,387.15","56.35"
